央视频道,#genre#
CCTV3(1920x1080),https://stream1.freetv.fun/522ffd3049f1399b5b1ef7f6eaa712c592702897c650759af16c0b9750e5596f.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/eac6c1145496cd4bbb6d71078f574802ad7b32e80f86a0031cffb1ac21e78c2a.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/096cb2985dd2b2348fd741d4192d41c3b824161874d3ea2f3044ebc960b964ac.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/915ecd9bb71fda76fcbd2667b849ebe06b5ba4f6e3cabd31174bd4369ea35cf8.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/0f7c206daddf9398ae0a0a1eb4eae65c601277ca9befe87c23bb87994ff7cb3f.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/1acebf6f0e9485f0ed9cf3e87969c5f00d6a541772364cfa1d7042a9fd74f70e.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/1396971344bef14606a33ea18313bd67d55603b7469ade560a8c933faa7e9177.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/baf79df6b6098624b6e06135b5b827def6b61269760b5c92c0e9a820847e0e2d.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/ae159ba66a3ab5f70b3137df4cef7e53e88c6d1676cdebb63b35206c95d838f4.m3u8
CCTV3(1920x1080),https://stream1.freetv.fun/0c75d6c647c97b15ea9236eb02804e4f271804134e5d057497151daf150d4117.m3u8
CCTV3高清测试(1920x1080),https://stream1.freetv.fun/793540f7c251f640dc52f2e28c26662f95cadfa70ee81d9205ed5889b6be67de.m3u8
CCTV4 (IPV6)(1920x1080),https://stream1.freetv.fun/7554773ae7c0d130ae4aad85cd06bde10fd7b3cb229f9b4e09bc326dbd5343a6.m3u8
CCTV4 (IPV6)(1920x1080),https://stream1.freetv.fun/d69a947415df450573bed5ecb4167db73bc700ef2aa416c36688f4033f8440f9.m3u8
CCTV4 HD(1920x1080),https://stream1.freetv.fun/4cf5eb5cc3f2d4f9913a230932d186af8a8a0fe61a5490efaa6ce36a9e752750.ctv
CCTV4 HD(1920x1080),https://stream1.freetv.fun/99c68c798fc1240f0b815ee1008846459fe5cdf471a56d1e5767231f1ec9f5b6.m3u8
CCTV4 中文国际 欧洲HD(1920x1080),https://stream1.freetv.fun/9903a520bd6dc3df271d28d866886c46ab494b2ee0c03ea673da0ec56f05da0d.ctv
CCTV4 中文国际 美洲HD(1920x1080),https://stream1.freetv.fun/ade3dc85dadb5ae553232e2a9bb2ec406b79ad395640524096ffdc98afb42385.ctv
CCTV4 中文国际(1280x720),https://stream1.freetv.fun/0bf67e542604cd9d3207090af3d96af3e66a773ec61921f1da7a7b61bd335e6d.ctv
CCTV4 中文国际(1920x1080),https://stream1.freetv.fun/73dbfd79091f57140f888f0d22e2500e6b57418fac2e7a16ac34d96eab0e6716.m3u8
CCTV4 中文国际(1920x1080),https://stream1.freetv.fun/b52036a96ef70a56f316bcf39390fb09543ef28c1f80b051d8d05255ace6bce5.m3u8
CCTV4(1280x720),https://stream1.freetv.fun/bd0a521a9ff512e18c2a2d5808ced666c4d0d01c68832f53357f57df5bd7b51f.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/763411f358d51e4122552a9361186a339b9c6ad29889c6056d0175240d63a961.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/064e8408a69b66f1a5ec799f931f927077b88a96101669fbe45e79764a446cd4.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/e7775e29f485c9b1c077ba2ef0b05a66d94e5306049c08f22f201181dcbde470.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/b9b3c405ac3108c424cd58c84306e1f0c7174e0d86f8dfe3b5e18286b608bdad.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/9c3a66c3c669fc882d960f65957ce6b033d106814931afb5eb5091849b1ea909.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/c55823cd10cf7b77d78b94b36cfb7fc6116ff3493ff5d5bd0fcbf18ad31fb5d4.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/f817f86dfbd4179d476e0b1f2625331ba9a5266d0e48558df570c7e08415940d.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/4f23eb50bb2e360b66e5688b268d5a36394226f626a91f05dccf32484dae55ee.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/90302e887e92a74ed904cb64c25c9a2ee1c0c104602760eea6cb8c7d45bcfc96.m3u8
CCTV4(1920x1080),https://stream1.freetv.fun/55e2bf1e9a4a171ec39427400d37b60cef8a8e6d0370ec8dff9bd4b3c1c66ad1.m3u8
CCTV5 (IPV6)(1920x1080),https://stream1.freetv.fun/dd669a633f676efe1d240fdcfd8bae1681ff4a0160d02c7b98d77fc89a3b883c.m3u8
CCTV5 (IPV6)(1920x1080),https://stream1.freetv.fun/6094f8492483ce577a12685ff24e709e9167d42da0e70761c42663994475e5aa.m3u8
CCTV5 (IPV6)(1920x1080),https://stream1.freetv.fun/5ac66853aba5cb7882c4a8c9933707dda018ab3f2843a10da7db6642febe56cb.m3u8
CCTV5 (IPV6)(1920x1080),https://stream1.freetv.fun/d1c42ded47d47c9321458fa05ef3c93603f3ef554887e5e6597ba0061538c156.m3u8
CCTV5 HD(1920x1080),https://stream1.freetv.fun/64b42b9e9d151f14832ea3d6d50a6e4660c60839e85c9013a651c3e6d7a6fc46.ctv
CCTV5 HD(1920x1080),https://stream1.freetv.fun/4200c7b46ebdde19ec78ac8f3865ce68146846d651941b72fba63784886052bb.m3u8
CCTV5 PLUS 体育赛事(1920x1080),https://stream1.freetv.fun/5f7e16ab625c7949abf409a368d46b69dcbeb128231fb6cff55b795bf9f8a32c.ctv
CCTV5 PLUS(1920x1080),https://stream1.freetv.fun/69a0e9ff14a24b86cde3afa3d1afb762afa9e264ff7448ea8a9a52c6c934e7ec.m3u8
CCTV5 体育(1920x1080),https://stream1.freetv.fun/de7f408c40a4b16acab077cd04b072a0705ac8f0eb83ae0c4b9b000d67ddb215.ctv
CCTV5 体育(1920x1080),https://stream1.freetv.fun/404d681872d18093ab618db792820a49a3821702017a8a36e437cf26f8557617.m3u8
CCTV5 体育(1920x1080),https://stream1.freetv.fun/ea10d814c72f281d832c5736fd9e2a9f66fa22b5f002e18b62f6f2e35ab618aa.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/83d714e77c2c83db50d65ab621ada7c56b66c7b643c08aef6518e493cae61ae8.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/3ea5153fdba5005cc7211727e52be5c762a3db706fb679c88bb7b86ba2419fec.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/ba9988a9632c9fc266566a8cb6c6cefaed1002b73afaa1f2b18baaa8acb94c6a.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/e7630b0b0e7d8b116a7acdff579666e3049e9200fecb216352e90dda7a90b1d0.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/81fb0956aa612538aeac623bda4c835c85f047406b6cd529459ee469406de2dd.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/ee4404dbad7e8c48067387ed813da3de9d3b9e629074e0f9e1254a483a2a35db.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/cc4505217daf7689d33d30ca75eca9a1f3582cde9dadaf9d3e2bad02d0361851.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/967e87adc474620cd68ac525d0baebaf496c7f835c3a6cff50d158f2df2b8bc3.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/bf6370da9727e5fd02da04ed82281efce29cdef7c5a795b4ea7de2d1b9f6ffbf.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/5d87b72abed547c39b57952d93571c111a6d426bf6d12ef84d4d49147828360e.m3u8
CCTV5(1920x1080),https://stream1.freetv.fun/00019db04fa74f44415dc73bf54fa09380ce0e9851e475b975bb8913d8629b9b.m3u8
CCTV5+ (IPV6)(1920x1080),https://stream1.freetv.fun/9e40e731c89b0e36a44f83915ae7e4d43c892e2e5d9cd3847436100b24a913d0.m3u8
CCTV5+ (IPV6)(1920x1080),https://stream1.freetv.fun/7290eae1d8586e931405af132265bde2e684d1d4beb90b173900474b48267950.m3u8
CCTV5+ (IPV6)(1920x1080),https://stream1.freetv.fun/064ae858f16f0f0cc6e7632565469fecbe638db961ac1e5f6819b50c7aed99da.m3u8
CCTV5+ HD(1920x1080),https://stream1.freetv.fun/c256f7a29444c22d55e820d152d29ca377f6d32b85db58fac9418af605c8d1e5.ctv
CCTV5+ 体育赛事(1920x1080),https://stream1.freetv.fun/227da0605e5bf6841a1d8f96dd07c035594d44cf0ada634b57b4fad556d2785c.m3u8
CCTV5+(1920x1080),https://stream1.freetv.fun/eb6725435f07cdc1437410dc62d46ccea8384ceeac9cd9fb2999c9a3c78feea4.m3u8
CCTV5+(1920x1080),https://stream1.freetv.fun/69072d5f1af858062dd4b6c19f5a99f66e041f51f1abfe414c570b0d6c407280.m3u8
CCTV5+(1920x1080),https://stream1.freetv.fun/960602a7cb2e543c223d4745b44b52f2b95f314f70430839937c6fc87a9deec9.m3u8
CCTV5高清测试(1920x1080),https://stream1.freetv.fun/3eb3fa1140e44a48ba4c144aafc9829528c9f1c8a8966bc9872870f05886a1da.m3u8
CCTV5＋ HD(1920x1080),https://stream1.freetv.fun/d4a31ae9a12c98cb0178fe63bbb906d5db53c42e1d7b9e52f83c654643df2448.m3u8
CCTV6 (IPV6)(1920x1080),https://stream1.freetv.fun/537f127540a5a264b040bfe0dadfe91975cdda372ec6a4c84291c2a7bbd6f9c2.m3u8
CCTV6 (IPV6)(1920x1080),https://stream1.freetv.fun/b73c63cbf0582a1ddf6efd3ff448c302a31ef196221037c4db035480e6ae9fbe.m3u8
CCTV6 (IPV6)(1920x1080),https://stream1.freetv.fun/c6b8f3afb9646b796647de539e8f1d0653807ee09b49a95610865b56657cd5bb.m3u8
CCTV6 HD(1920x1080),https://stream1.freetv.fun/59055df7ba56dda0c0bd3ca3e6cd93ab6d328c89f27b2d31445277691104660f.m3u8
CCTV6 电影(1920x1080),https://stream1.freetv.fun/8c10d5c117a09c738ef7bf18798d65e3da546f4d9cb2d31540be31aad7a76b29.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/f86793e57822c9c467998d41df0ed76b78589664331eee408adbece8e0e65771.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/8726ac7204108f533c8f480adf20b82a9036f4f66e62122575d7b743480a3f7a.ctv
CCTV6(1920x1080),https://stream1.freetv.fun/d95a33cb62abfb6f7e103ed5313c25d8131438c492870a4fa6138dd0070a788d.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/3dd35137a43045ed7fd6847ae4ac44748f46ee6a12208380bdfd87e36c11d1b3.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/b830c83130facb6b576db441ecf763fa665f65ff5c08845e9e1653afdba52f8e.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/b01f4446bd5de950910c734c5a2ab61a8d27bf28b04d5ebd268107c967bbf62d.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/ed87271c28bdccc5c7776503b7bba25f01c4b56c7fdb7ca0b6b8feca2f4b67da.ctv
CCTV6(1920x1080),https://stream1.freetv.fun/dab5721b5a703da3e7e6c9a636758abe308d398aa6c72ceb38ce9b3663a439a8.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/0919a6e60e77a1a606f86c30e40a17b71b8220f6fd10cdcd85a31a8121d6c4be.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/0ba21089acf0da10a3d0084dfe2b06196079fa607e11ed06f480e288141313af.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/b301f341f1dcb532b7170ec108575717bd4ccfe47ed04ffeaf39f36453451a4a.m3u8
CCTV6(1920x1080),https://stream1.freetv.fun/9e543bf32fa09bc399ab2c047cf8e7c0287f04beadd169ca0f0efeb59e892702.m3u8
CCTV6高清测试(1920x1080),https://stream1.freetv.fun/182abf0b7fbcbd5aea1e9e89213b8906d75992e689392b8fdcfb8f21501e9d1d.m3u8
CCTV7 (IPV6)(1920x1080),https://stream1.freetv.fun/edfd7c22e98e59a05249f7a26e05cbd6c22886a1c6067b29a58c0991d16ac5c7.m3u8
CCTV7 (IPV6)(1920x1080),https://stream1.freetv.fun/596bb8326390a86a0ae17de93bc0884607989df7428f32cadd9f62e933486e64.m3u8
CCTV7 (IPV6)(1920x1080),https://stream1.freetv.fun/498d84bae8cf7a1bceafdfd5f2ac05fedbbf9e189254ec87e0c61ffb75038049.m3u8
CCTV7 HD(1920x1080),https://stream1.freetv.fun/7eeebb7011cf3c04dc613ca606ea1503c7249956667134dbaa92626071d52ba2.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/062587576aec9c2373a7db48d74c80e28844f37cd9fee8558813b3f4330b7a18.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/69ddf5a4782cb08559d042a5a5c4d647a079ecbb70edaebfbe1458f330788663.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/56da92903a3fd29f71394e9cca625d23d1436af047916e7ce0b2ae782ecbf495.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/41f638589f85bab4d59efd6288535b7c962441109fbc63ef1f2e8d04a06af53c.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/a819bc45c55d068fba232ae26295d35c3b6b9389c1686ca9a28afd183b9deead.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/3dffeb9f076d638d0b2282b87444359e4bbc6dbd63a6227192132c96c0f0162c.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/2dcb5431958001bd9da83bd2c800aa7cbdb596ac171033f5213f7acc39e94314.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/00932d520a910aefe0cf16dbfb6a387c464c7acae3b52185b03a24a1ea89ff62.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/86fcc15b0fe6806eff86a1fa61d99aa0599459d9bd89033dc1699bd7fbdb1c70.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/c842e1c645f69fce58b6aa3d9d74a5d5b7bb5a9a616da6fba9610d045ae45445.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/41c48b0c2c1d19d7116713c7f4157b7d65e1f0e4fbae5cd4fbcf5d1f1b29e8ff.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/3af17fc102f2e114e39787d095d05cbad472b5bd2363c810b5f8500e5f04f047.ctv
CCTV7(1920x1080),https://stream1.freetv.fun/03caf9b35e5163d56a51050ff4d887f0cfc6dcb3f06a15fd287b3403dac7c310.m3u8
CCTV7(1920x1080),https://stream1.freetv.fun/8c89b583446f81b15f3e32101304cd67d3d12666919e9ae761b844c27827702b.m3u8
CCTV8 (IPV6)(1920x1080),https://stream1.freetv.fun/a002b005e4c3d56ad469bec407e74546d6e90c71c58ac4acfa43d6b092fe764e.m3u8
CCTV8 (IPV6)(1920x1080),https://stream1.freetv.fun/c1253995295c4e4cb5efa84016377d7ab86cfe552a801a7560f469a51ce7c520.m3u8
CCTV8 (IPV6)(1920x1080),https://stream1.freetv.fun/75198079d63e9b759df02cebab529695f2697c8393cafad94c7f627895f04064.m3u8
CCTV8 HD(1920x1080),https://stream1.freetv.fun/92cab03e6a18fb26243a4f63f697b157dd2dba427b2fe1d22990d3e3d9b5b966.ctv
CCTV8 HD(1920x1080),https://stream1.freetv.fun/f58aa0fab515be0129535ea00ba369df5bf18de0e883caf61633d846bec1f5ac.m3u8
CCTV8 电视剧(1280x720),https://stream1.freetv.fun/f4058a3a0f05531317c2f5a486a8cb992e4c691ad6713016aaec12cc21b08729.ctv
CCTV8(1920x1080),https://stream1.freetv.fun/0be25755ae0506a08e08772e18e36985f0b0c133434e74cf0196d9229aaa3e86.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/be2fc0f41adba4ea831115301826f1297dcda2d7cbc4dce9263635f02da1de09.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/cae90feb75fd2bb1c8ae56dbc6cb38f063dfd6819bda8869c0e01d82ddfeb104.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/0ab6448321db2c6c4156475762646d5f118376fddfcc3eff81255728afd8f8f4.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/294f22868698b7f4af4b5f0f57075255ce9d9e23a5062c393b8a996b73b1c3e4.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/879cb52cbf094d25620e68a6baf9d7f7ce3a6bde31f3e46748c0dd93faacaf4f.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/d00af349632c30802c64287b5b4306e6f0f4c0280109a2b6ceea8e859996d4c7.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/e7a321b931e5403b6834546186ed1a9519060274034b3a019c341568bc89bea9.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/202f8312d8afa2194b405e571a12dc8370cbcac58b444e315660d0a02273feb8.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/9eb45c696ce138d23e0aa7a2f04e57686e87fb1209d21c333b8dcca70cd49df3.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/f3df706a41c47faf168ac3a8c504f0c8a79504cc44e2abc179c49b74091ab27a.m3u8
CCTV8(1920x1080),https://stream1.freetv.fun/c01bd69b88bcceb0951a2d9bec5fed2f29627c4e4316c91781d8804db491a4ec.m3u8
CCTV9 (IPV6)(1920x1080),https://stream1.freetv.fun/cbf7d53d3e0fe49b9bbb19286e477360821e45318d3cd9e41a3b7920f8fa7be5.m3u8
CCTV9 (IPV6)(1920x1080),https://stream1.freetv.fun/1307c3874554b8ade1ea16933ab4dc97e44973cc63a5659787c7038a59230ede.m3u8
CCTV9 (IPV6)(1920x1080),https://stream1.freetv.fun/8810be06980ef2154cbd4a4f75ef69b41d2f606cff4bf42d57a8734a285c5d7a.m3u8
CCTV9 HD(1920x1080),https://stream1.freetv.fun/c31018397207886a8a98e4805bc95f59f8c9bceb832298580e49a4f7accb4dbb.m3u8
CCTV9 纪录(1920x1080),https://stream1.freetv.fun/4ad87786df8e6ac70c15a8e8d861aeaad8cabb8cc005f8ebfe3ac8cbd89921d4.m3u8
CCTV9 记录(1280x720),https://stream1.freetv.fun/fb44be956420a16df02791242b1049afe517b5128630c20ee222cd3c8f5f3127.ctv
CCTV9(1920x1080),https://stream1.freetv.fun/0857929be8750bfa5d7d4c2e238b906b34697461180ff97c82c5bf5f342b002c.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/b5a6240ed594aedd0a878438615e966a32e01d977ff278c33afe62e7215f4d75.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/697f8b0b9a0c80a9d301ea5ce81e7b7fbe1ec47d1cd488143a00ea0064383d7d.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/33427a655d83605b457893e5ac823a22b0cff2e4afd17df22d0d96629216aa0d.ctv
CCTV9(1920x1080),https://stream1.freetv.fun/5691187b936a7b1703738ad391727407af50eec81c17d03fd5a357b578e86d95.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/c46e8d226791068450216a6dd286c1a8fbb649c7759aa36a083cb3a6addc1b3d.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/2f3da8b9f4145836b705ccec906c157037368e73d66cdbc442b6129bcf7a4b4d.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/edbe9d3d3b1df6fa444a5219214ea976e32101f729bff7e0f27d08cf2da27e7f.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/3f0d6340a09494054d9b10a20279d43d80b601ae95427b1b5b8026216e2c56eb.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/06f97e88da797ceb3043627fb0697f50d313eff00cfbf81984b8e9656cac188c.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/308aa6bef1e8795d39deb48918c896c480fc2cf13f3b9e4e417e7ec52475a388.m3u8
CCTV9(1920x1080),https://stream1.freetv.fun/86d5fa07534e30fe4105d84d72af0f06deb7673cac8a42b4e12fd3894fb72550.m3u8
CCTV9纪录(1920x1080),https://stream1.freetv.fun/d272f4fb9b65eaf9a3c1b44dce1ff0785ae8cff2076f67e298a9cff6c8afc35e.m3u8
CCTV新闻(1920x1080),https://stream1.freetv.fun/6d53a57ffedae04d53273921271673d45d1c683eacdfe85689a1603a278629a8.m3u8
CCTV13新闻(1920x1080),https://stream1.freetv.fun/e14fcc53520be1a747640f1f88ced324923931451d100cc52f727527dd8d5b89.m3u8
CCTV13新闻(1920x1080),https://stream1.freetv.fun/7475abbaf897f45d0b55dddc59d0821ab7d5efe49553dfa20aefb18450e33c19.m3u8
CCTV13新闻(1920x1080),https://stream1.freetv.fun/1a2df1752f960278e39282ad18ad156ea6fe2ac8a7e9c79a366c9f26a6fc8869.m3u8
CCTV13新闻 (IPV6)(1280x720),https://stream1.freetv.fun/6dedda77a0c3e4968f41c8b2e00f5370955c1bdfc2b958f18aa099ceed60424d.m3u8
CCTV13新闻 (IPV6)(1920x1080),https://stream1.freetv.fun/14663f085da02b815c9a3bfcb5fc993b1ecd96587d5705de2ed4ec10821a7872.m3u8
CCTV13新闻(1280x720),https://stream1.freetv.fun/637cbdf31760ffd3ed72c9edda90b2ebb159d055f944aeaa2b0ad69f6f479f62.m3u8
CCTV13新闻(1920x1080),https://stream1.freetv.fun/33f9a3a4c7c1251cef787b4c52462ca6d9bdd043f2542188849adf469e38145a.m3u8
CCTV13新闻(1920x1080),https://stream1.freetv.fun/0e548cb5b8269860e7fea98b88e2e12f29a6a54a9bc870ae4a4d7b7d8fb794f0.m3u8
CCTV4 新闻(1280x720),https://stream1.freetv.fun/9e4b123965754817fa16b6a0894ef168b2415f9cc4e56b5d9052215218ef7de4.ctv
